Uuid,Void/Retire,Name,Concept Drug,Concept Dosage Form,Strength,_version:1,
53fa8ddd-b51f-4e84-a2fd-9ad7f6e5edaa,1,Bactrim Retired Retired,b8d68ff7-271d-4d0b-92b5-e3bb79759d48,33b0b316-8a92-11e4-977f-0800271c1b75,160mg + 800mg,,
cf6057e7-3f93-4e47-a90f-4453bfd1bbc2,1,Valtrex Retired Retired,0f5a1ae5-e52f-4252-96c4-895487daa4ff,33b0b316-8a92-11e4-977f-0800271c1b75,1g,,
800c0ff1-59a6-476c-86fb-bb49b09dc260,1,Doxycycline Retired Retired,b571adbe-388f-4219-be01-343738d3ed80,33b0b316-8a92-11e4-977f-0800271c1b75,100mg,,
7431e148-1350-49e1-bcc6-7441fa948618,1,Diflucan Retired Retired,32d6f1a8-7a0d-46f7-845a-84e3a27e686e,33b0b316-8a92-11e4-977f-0800271c1b75,200mg,,
931a86a4-b24f-487d-b0d3-ca8976538ef4,1,Albenza Retired Retired,8f668b49-584f-4cba-b0f2-817a8aaf50c4,33b0b316-8a92-11e4-977f-0800271c1b75,400mg,,
869370b7-e8fc-4043-af11-225842146226,1,Lindane Retired Retired,18e51e1e-544c-4716-a87b-79748cb46229,14b67db6-97a9-4754-800a-e8f7dadf1e4a,,,
d12f1dfe-28b9-49d2-8fe5-e48bc09f4565,1,Amoxicillin Retired Retired,627a6041-ad81-4968-8adf-2f49aec4433b,33b11175-8a92-11e4-977f-0800271c1b75,500mg,,
dbd102f5-a46e-488e-b204-edf2e8c1879b,1,Flagyl Retired Retired,f9608d19-a304-4508-9074-4858cd3ccbed,33b0b316-8a92-11e4-977f-0800271c1b75,250mg,,
7407a428-6fff-4f2f-b315-993fea762a1e,1,Augmentin Retired Retired,43338e03-ed88-43c9-af23-995d91b94c0d,14b67db6-97a9-4754-800a-e8f7dadf1e4a,600mg + 42.9mg / 75ml,,
5e5243ed-9b3c-4a2e-bdc0-a6ad4330ed72,1,Ceftin Retired Retired,3c1e94bf-2892-461c-8d95-32bd533802a6,33b11175-8a92-11e4-977f-0800271c1b75,250mg / 5ml,,
107371d4-259f-4c94-a7af-7303a63ce822,1,Rocephin Retired Retired,057a960e-04f9-45a2-a1c7-cabf440cdf15,14b67db6-97a9-4754-800a-e8f7dadf1e4a,1g,,
fffdf192-c076-4e4a-ba80-e588b6c28b6f,1,Malarone Retired Retired,0fef4696-0ca0-4d5d-9fd2-69735171412f,33b0b316-8a92-11e4-977f-0800271c1b75,,,
8f39bbbb-c954-4ad1-b230-4cb89c32c1f6,1,Advair Retired Retired,c5a918a7-e968-4836-b8c3-15f7e1b22373,e5af7ef5-d381-44e4-85cb-6890b4041f21,500mg + 50mg,,
dc6ffe65-c3b4-41d6-ae51-94860df1f9a0,1,Symbicort Retired Retired,04cda318-f9d2-4c09-bf27-8597b9bbdc68,e5af7ef5-d381-44e4-85cb-6890b4041f21,,,
965712a9-b1b2-48b1-a23a-11ebd99fda3b,1,Breo Retired Retired,39aee96f-314c-4535-a249-171b4191b70f,e5af7ef5-d381-44e4-85cb-6890b4041f21,80mg + 4.5mg,,
8acafd33-354c-40c0-b8f7-6bafb341b701,1,Spiriva Retired Retired,6ad5a53a-4d46-475e-9de9-d16a4ee9bbfe,e5af7ef5-d381-44e4-85cb-6890b4041f21,,,
265f53e9-3df0-4b31-9b40-ee3af410be26,1,Pulmicort Retired Retired,7e31f224-d756-41e6-9fd0-eb5ce3985460,e5af7ef5-d381-44e4-85cb-6890b4041f21,,,
3c245ce8-2b81-45d5-a67b-b2b2bcc6c7fb,1,Cortef Retired Retired,a2956625-0a07-48b7-9344-3cb707dcd542,c11814ab-4e88-46d7-8e9c-e78eb8312750,,,
296e85ee-462a-45dd-8abf-7d11f74d639f,1,Miralax Retired Retired,5a26faba-ca4c-458c-9f41-2a75e242694e,4c070636-db06-4f58-9a96-409310b4c702,,,
43a20696-0b5b-4e2b-8bae-64ed79c1808c,1,Colace Retired Retired,1a88b47f-b42f-414c-a159-c0261634441d,33b11175-8a92-11e4-977f-0800271c1b75,100mg,,
f4506303-332b-49c8-81e4-5bd9c8b41606,1,Senokot Retired Retired,e0e07cd2-9da6-492f-bbfa-8599e87ad9a4,33b0b316-8a92-11e4-977f-0800271c1b75,,,
d10c3ba4-811b-43ff-80fa-77c780c5cdde,1,Claritin Retired Retired,2950f6c0-e75a-458e-9585-4096b9c759bf,33b0b316-8a92-11e4-977f-0800271c1b75,,,
33c02fa3-03c7-448c-a66a-be567e701d2c,1,Benadryl Retired Retired,1d4d3f02-ccf9-4c9e-b321-486b75c50924,33b0b316-8a92-11e4-977f-0800271c1b75,,,
b16e4b0f-76fb-4aba-bd60-f1b852c508bc,1,Deltasone Retired Retired,8d27dba5-b2ee-4f02-acb7-49e63267cdfe,33b0b316-8a92-11e4-977f-0800271c1b75,,,
751efa41-a901-4446-866c-c94057d7f7fe,1,Vitamin B Retired Retired,5973652c-7edc-401f-8070-dea09c6921db,14b67db6-97a9-4754-800a-e8f7dadf1e4a,,,
911f790b-447c-403d-8e24-c9832aa0395f,1,Ultram Retired Retired,34daf0c8-739f-4649-9d96-b45a32a233d6,33b0b316-8a92-11e4-977f-0800271c1b75,50mg,,
caea74de-a294-4ba1-aeaa-ab10fc5b5327,1,Ultracet Retired Retired,fefa8262-934f-49c5-827f-be9533a4cd94,33b0b316-8a92-11e4-977f-0800271c1b75,,,
8ef64b34-08bd-4cdb-993c-6804e6498e62,1,Flexeril Retired Retired,4d159957-5f5c-444c-9637-8ab41e564f1f,33b0b316-8a92-11e4-977f-0800271c1b75,5mg,,
e5235135-cf48-4175-a9b4-b94f2bf96564,1,Nexium Retired Retired,874d6f27-5c77-46fd-9d55-56e8880c9c03,33b0b316-8a92-11e4-977f-0800271c1b75,,,
b5471c6a-18ed-4eb6-928d-36d29fd41fb8,1,Pepcid Retired Retired,1952c13e-d829-4450-a605-828a1bd6c11e,33b0b316-8a92-11e4-977f-0800271c1b75,,,
e6b57706-ac8d-443b-9494-dc39b572bee6,1,Permethrin Retired Retired,6315c226-01f6-4c59-9332-74f5347c3ef7,c11814ab-4e88-46d7-8e9c-e78eb8312750,,,
8cb7df30-1865-43c4-9dc0-2ccf71ad3508,1,Zeasorb Retired Retired,965b643b-c07e-4959-8476-172e4aa5c4f9,c11814ab-4e88-46d7-8e9c-e78eb8312750,,,
34c0672e-a8c6-4e34-b0ea-59605a432731,1,Tolnoftate Retired Retired,af2ea7b7-e1f3-4e26-be0d-7d67242b8fd4,c11814ab-4e88-46d7-8e9c-e78eb8312750,,,
21da1e90-b0fa-4283-bb74-86b53fd03bde,1,Xylocaine Retired Retired,4ceec0ac-5c27-4c46-bb21-73dde18d02bd,14b67db6-97a9-4754-800a-e8f7dadf1e4a,,,
059f5ff9-2fa6-43a4-9016-c17feafef193,1,Dermadex Retired Retired,1b296ced-55cc-48b7-96c3-9447267d1302,33b0b316-8a92-11e4-977f-0800271c1b75,10mg,,
1453a7f7-43cf-4898-ac77-2ee2723222c7,1,Inderal Retired Retired,062fc7f6-3d11-409a-96f7-a60cd8a71a36,33b0b316-8a92-11e4-977f-0800271c1b75,80mg,,
01aaf58c-fa27-4581-9fb0-5627bdfc63ec,1,Zestril Retired Retired,fe5a3fbb-4a2d-4ca0-9eda-737e17d96f52,33b0b316-8a92-11e4-977f-0800271c1b75,40mg,,
4b869056-747a-4707-bee9-b159a043c443,1,Glucotrol Retired Retired,e6701098-9f0e-41f9-9c9d-fcdb57715bef,33b0b316-8a92-11e4-977f-0800271c1b75,10mg,,
9999676c-cdc0-462a-aaea-edc93ba3fb38,1,Glyburide Retired Retired,37466129-caab-4a63-b050-95f6d7024ef6,33b0b316-8a92-11e4-977f-0800271c1b75,5mg,,
ca68b2a6-d1bf-40fc-9682-058816103567,1,Glyburide Retired Retired,37466129-caab-4a63-b050-95f6d7024ef6,33b0b316-8a92-11e4-977f-0800271c1b75,3mg,,
0120fdcd-4170-45cd-b3b6-8be51d2fd834,1,Glyburide Retired Retired,37466129-caab-4a63-b050-95f6d7024ef6,33b0b316-8a92-11e4-977f-0800271c1b75,6mg,,
24185047-ac9f-48d7-a18e-7c35ff6a9007,1,Ceclor Retired Retired,73e70d41-9b9c-467d-b7a8-8ca548d34031,14b67db6-97a9-4754-800a-e8f7dadf1e4a,125mg / 5ml,,
b9b27505-ed2e-4316-af80-1df89bbc86da,1,Rocephin Retired Retired,057a960e-04f9-45a2-a1c7-cabf440cdf15,14b67db6-97a9-4754-800a-e8f7dadf1e4a,500mg,,
db4b5943-7897-4a85-97c6-fe83f5c8cfbd,1,Famvir Retired Retired,fdb394d2-4ed8-4a8f-be4b-a37e3a783537,33b0b316-8a92-11e4-977f-0800271c1b75,250mg,,
d308837c-443f-4ed4-9269-cf3ffe496f38,1,Levaquin Retired Retired,98dbb9b2-9859-4b68-b08a-78f88f629d40,33b11175-8a92-11e4-977f-0800271c1b75,250mg,,
8fd854a0-ac70-4471-b500-19345c1610cc,1,Augmentin Retired Retired,43338e03-ed88-43c9-af23-995d91b94c0d,14b67db6-97a9-4754-800a-e8f7dadf1e4a,250mg + 62.5mg / 5ml,,
6c1a81b2-70ff-4e6c-bb96-73ef7e38ec9f,1,Augmentin Retired Retired,43338e03-ed88-43c9-af23-995d91b94c0d,14b67db6-97a9-4754-800a-e8f7dadf1e4a,600mg + 42.9mg / 125ml,,
81b9bbd3-fcf9-4aa1-8132-e36ca846d188,1,Amoxicillin Retired Retired,43338e03-ed88-43c9-af23-995d91b94c0d,14b67db6-97a9-4754-800a-e8f7dadf1e4a,125mg / 5ml,,
04dcb559-175c-4023-a17e-f235a256eab9,1,Minocin Retired Retired,42bd60df-ddbb-402e-afb0-55479036d9c2,33b0b316-8a92-11e4-977f-0800271c1b75,90mg,,
d95feb8e-b182-44dd-9e44-41f85cc67e8d,1,Cleocin Retired Retired,be063ef1-5a35-491c-b521-fd93bcad0117,33b0b316-8a92-11e4-977f-0800271c1b75,300mg,,
6806bb50-768f-45f7-baea-80c97026537e,1,Cipro Retired Retired,a5a5aaf1-541e-4ca6-9753-bd4b0e479f81,33b0b316-8a92-11e4-977f-0800271c1b75,250mg,,
e6cede58-b880-438e-901f-cf1350cd64e9,1,Cipro Retired Retired,a5a5aaf1-541e-4ca6-9753-bd4b0e479f81,33b0b316-8a92-11e4-977f-0800271c1b75,500mg,,
286928b8-3532-4139-a0a9-b450005920fa,1,Biaxin Retired Retired,e22c86a2-a1c9-4431-85e8-30063b3da77e,33b0b316-8a92-11e4-977f-0800271c1b75,500mg,,
c699d71e-eb7c-480f-8621-50b2e9a46db5,1,Tobradex Retired Retired,587a6e6e-3675-4c92-bac0-a5c99ce1425e,9d6540e1-3f10-11e4-adec-0800271c1b75,,,
9bdea8ea-7f9c-4846-adca-c333dd72b501,1,Solu-Medrol Retired Retired,fb23af41-6811-4e45-b0ee-dc1c0e2239cb,14b67db6-97a9-4754-800a-e8f7dadf1e4a,125mg / 5ml,,
94c37f28-e454-47d2-928b-d8e50e255bad,1,Visine Retired Retired,17faad0f-246e-40fa-ba44-182e08ad51e5,9d6540e1-3f10-11e4-adec-0800271c1b75,,,
29fc20c2-8dde-4551-af29-08eb03487bfa,1,Allegra Retired Retired,8f446491-b746-43ae-bb22-1511aa0c5e29,33b0b316-8a92-11e4-977f-0800271c1b75,60mg,,
c6460596-53eb-4daf-8e28-948e967b5ca2,1,Allegra Retired Retired,8f446491-b746-43ae-bb22-1511aa0c5e29,33b0b316-8a92-11e4-977f-0800271c1b75,180mg,,
7f17d161-c7d9-471f-91b7-c36980f98651,1,Robitussin Adult Retired Retired,0e35f48a-437d-4f32-8b83-bfb20c814457,14b67db6-97a9-4754-800a-e8f7dadf1e4a,,,
e146f062-61d0-4981-8acb-cf821fa9b99b,1,Tudorza Pressair Retired Retired,73e97253-5b15-4893-bd83-d4aca5f57eb7,e5af7ef5-d381-44e4-85cb-6890b4041f21,400mcg,,
089a9a21-55eb-4530-87f7-3a930b4568e6,1,Advair Retired Retired,c5a918a7-e968-4836-b8c3-15f7e1b22373,e5af7ef5-d381-44e4-85cb-6890b4041f21,250mg + 50mg,,
026e3012-18f2-4c70-ae95-096a4ac23afd,1,Proventil Retired Retired,445f380a-f693-4100-9c9a-e43b73635039,92f298b6-83ad-4092-ba9c-66cc3ac7f802,,,
f7f5db01-45e8-400c-933b-5fa4d3b91f3e,1,Xopenex Retired Retired,55db5ea6-2a10-4782-acbf-6971017de4b6,92f298b6-83ad-4092-ba9c-66cc3ac7f802,,,
952f3954-5d15-4379-bc15-6bfc933ba549,1,Normal Saline Retired Retired,cc4a27b0-78cb-4d3d-9c85-51f4a06d1f4a,88c560aa-29c1-430b-bd9d-fd2f4364eb10,,,
18a3d134-cb67-45ca-90b2-fbaac024e2cd,1,Tylenol 325mg (Tablet) Retired,3440c780-b5ff-4b47-82e2-e0b8fc16bc89,33b0b316-8a92-11e4-977f-0800271c1b75,325mg,,
d98ce812-2e6d-47a3-ac40-2417ebaa1cb3,1,Advil 200mg (Tablet) Retired,ff5cdb18-0258-4467-bf1f-35c7b6339767,33b0b316-8a92-11e4-977f-0800271c1b75,200mg,,
4a961ef1-2400-4deb-8057-cb2a3ccdd7b3,1,Multi-Vitamin Adult  (Tablet) Retired,e770a760-5e8b-42d8-939f-c7b12ea3754f,33b0b316-8a92-11e4-977f-0800271c1b75,,,
69914941-3dd6-42c5-89b5-6d6d34f8bfdb,1,Multi-Vitamin Children  (Tablet) Retired,8a52cbaf-7303-44a8-ba47-976c4104f9d7,33b0b316-8a92-11e4-977f-0800271c1b75,,,
ee86d0b4-f2fc-468c-a73c-2a4adbfb2ba4,1,Multi-Vitamin Prenatal  (Tablet) Retired,564a7a84-148f-4814-a520-d0351dbea6dc,33b0b316-8a92-11e4-977f-0800271c1b75,,,
c22d44b1-8f12-4d8f-9380-827675a26486,1,Norvasc 5mg (Tablet) Retired,93491208-5dc1-47e5-9f3c-7bf99919f13a,33b0b316-8a92-11e4-977f-0800271c1b75,5mg,,
1e575a00-1427-47d1-9210-d885b7e396b2,1,Norvasc 10mg (Tablet) Retired,93491208-5dc1-47e5-9f3c-7bf99919f13a,33b0b316-8a92-11e4-977f-0800271c1b75,10mg,,
a314783a-8ebe-4ccd-84a7-1606dee08814,1,Atenolol 50mg (Tablet) Retired,1e10d8c9-36f0-4d6b-8ff6-7a453876d512,33b0b316-8a92-11e4-977f-0800271c1b75,50mg,,
158713c5-a22b-4cd9-a144-948377b60f69,1,Hctz 25mg (Tablet) Retired,93bd9444-993e-4fa9-9344-b40e134d3cd9,33b0b316-8a92-11e4-977f-0800271c1b75,25mg,,
7446c72c-8d69-47a3-a3f3-c0d5393fae49,1,Hctz 50mg (Tablet) Retired,93bd9444-993e-4fa9-9344-b40e134d3cd9,33b0b316-8a92-11e4-977f-0800271c1b75,50mg,,
0b24e5eb-5630-46b9-a371-24f107f70243,1,Zestril 20mg  (Tablet) Retired,fe5a3fbb-4a2d-4ca0-9eda-737e17d96f52,33b0b316-8a92-11e4-977f-0800271c1b75,20mg,,
d2dc894a-3889-4880-908a-30cde47079c7,1,Lasix 20mg  (Tablet) Retired,9f6c3927-2a31-485c-8735-f10b9951aef9,33b0b316-8a92-11e4-977f-0800271c1b75,20mg,,
1423430f-00ff-4829-9c43-3b485e12f353,1,Aspirin 81mg (Tablet) Retired,09291895-fb7d-4989-9e31-723ab44856d2,33b0b316-8a92-11e4-977f-0800271c1b75,81mg,,
3da787a0-5af4-4e0a-aa82-11b8b8300b15,1,Aspirin 325mg (Tablet) Retired,09291895-fb7d-4989-9e31-723ab44856d2,33b0b316-8a92-11e4-977f-0800271c1b75,325mg,,
3e0419d7-7fc1-40fa-9b4a-ab314dcf9bdf,1,Celebrex 200mg (Tablet) Retired,72c81a79-f281-40ac-a54c-bed78c89e385,33b0b316-8a92-11e4-977f-0800271c1b75,200mg,,
25fbce77-077e-4f6c-adef-9960f845b2b4,1,Neurontin 100mg (Capsule) Retired,0c0563de-cd06-49de-8b31-af79d668b81b,33b11175-8a92-11e4-977f-0800271c1b75,100mg,,
f68876d4-4d1e-4043-972b-25cfcecfa2c4,1,Neurontin 800mg (Capsule) Retired,0c0563de-cd06-49de-8b31-af79d668b81b,33b11175-8a92-11e4-977f-0800271c1b75,800mg,,
9d6612d3-e6b0-4231-a57d-962e167e7d57,1,Tums  (Tablet) Retired,f381801c-7c75-4ab9-bdfe-3caa07175dfc,33b0b316-8a92-11e4-977f-0800271c1b75,,,
a1f1ee19-10d3-428c-8a17-d06f511b8516,1,Prilosec 20mg  (Tablet) Retired,df3f7c1f-dac8-429b-ba38-90d770c1253c,33b0b316-8a92-11e4-977f-0800271c1b75,20mg,,
8c13eecc-d701-4b18-955b-7954449069a0,1,Zantac 150mg (Tablet) Retired,4c187e9c-3623-4763-94b4-86426e6a447f,33b0b316-8a92-11e4-977f-0800271c1b75,150mg,,
dccc6eab-d7e7-4e9c-b5c5-2219f58e127c,1,Protonix 20mg  (Tablet) Retired,b3ed709f-f800-4ea9-bbba-f52c69ef0d86,33b0b316-8a92-11e4-977f-0800271c1b75,20mg,,
c13daf7a-01fb-43f2-9e64-ce05771d3c40,1,Glucophage 500mg (Tablet) Retired,63aaaeba-9b3c-4ff5-9faf-522c10b6f54c,33b0b316-8a92-11e4-977f-0800271c1b75,500mg,,
0f67f4ed-2e98-472b-b9da-5e41c450814e,1,Glucotrol 5mg (Tablet) Retired,e6701098-9f0e-41f9-9c9d-fcdb57715bef,33b0b316-8a92-11e4-977f-0800271c1b75,5mg,,
f75e047e-bba6-4553-babb-5ba1b8826575,1,Glipizide Er 3mg (Tablet) Retired,da550975-a6c3-47f2-b568-1e2e749644c7,33b0b316-8a92-11e4-977f-0800271c1b75,3mg,,
d3011415-05d3-4671-9276-9bb3623f7f5f,1,Glipizide Er 6mg (Tablet) Retired,da550975-a6c3-47f2-b568-1e2e749644c7,33b0b316-8a92-11e4-977f-0800271c1b75,6mg,,
41a2fbc2-0938-46d8-9f25-d044191b5520,1,Bacitracin  (Ointment) Retired,2dc41359-1deb-4a83-b5ae-82c7df066bb4,c11814ab-4e88-46d7-8e9c-e78eb8312750,,,
6eefb4f5-540a-4325-8396-b079dec12c83,1,Lotrimin  (Ointment) Retired,895ae798-25af-4232-b4a1-942b11abd446,c11814ab-4e88-46d7-8e9c-e78eb8312750,,,
53a3f0c6-b17e-4cb2-a408-51e3ec788887,1,Nystatin  (Ointment) Retired,984a9a0b-13f6-4bb4-b55d-c51d5ce225c9,c11814ab-4e88-46d7-8e9c-e78eb8312750,,,
e46f0b48-e28c-41bd-af6b-a0d46ab6089a,1,Levaquin 250mg (Tablet) Retired,98dbb9b2-9859-4b68-b08a-78f88f629d40,33b0b316-8a92-11e4-977f-0800271c1b75,250mg,,
6127379c-8ab4-49f5-9bab-8e7d52314b4b,1,Valtrex 1g (Tablet) Retired,0f5a1ae5-e52f-4252-96c4-895487daa4ff,33b0b316-8a92-11e4-977f-0800271c1b75,1g,,
2354b87d-a8fc-4b27-ab93-194c0ada63df,1,Doxycycline 100mg (Tablet) Retired,b571adbe-388f-4219-be01-343738d3ed80,33b0b316-8a92-11e4-977f-0800271c1b75,100mg,,
d018092a-c061-45fb-8e9e-6075ebe4b95b,1,Diflucan 200mg (Tablet) Retired,32d6f1a8-7a0d-46f7-845a-84e3a27e686e,33b0b316-8a92-11e4-977f-0800271c1b75,200mg,,
62052b28-4840-4d73-8900-20c0525a4210,1,Albenza 400mg (Tablet) Retired,8f668b49-584f-4cba-b0f2-817a8aaf50c4,33b0b316-8a92-11e4-977f-0800271c1b75,400mg,,
d9fed77d-60b8-426f-aa24-3c90b4474c45,1,Lindane  (Solution) Retired,18e51e1e-544c-4716-a87b-79748cb46229,14b67db6-97a9-4754-800a-e8f7dadf1e4a,,,
53ae08a2-680c-4fa2-83b0-c081c7a86200,1,Amoxicillin 500mg (Capsule) Retired,627a6041-ad81-4968-8adf-2f49aec4433b,33b11175-8a92-11e4-977f-0800271c1b75,500mg,,
ea4ebca7-b254-44b7-b969-c13d8e534654,1,Flagyl 250mg (Tablet) Retired,f9608d19-a304-4508-9074-4858cd3ccbed,33b0b316-8a92-11e4-977f-0800271c1b75,250mg,,
4acd6fa4-1410-4eda-a3ff-06b55737648b,1,Ceftin 250mg / 5ml (Capsule) Retired,3c1e94bf-2892-461c-8d95-32bd533802a6,33b11175-8a92-11e4-977f-0800271c1b75,250mg / 5ml,,
65a341b6-956f-4d27-b495-31ab915d1cc0,1,Rocephin 1g (Solution) Retired,057a960e-04f9-45a2-a1c7-cabf440cdf15,14b67db6-97a9-4754-800a-e8f7dadf1e4a,1g,,
372af386-3abf-41c7-b08a-094669f1872b,1,Malarone  (Tablet) Retired,0fef4696-0ca0-4d5d-9fd2-69735171412f,33b0b316-8a92-11e4-977f-0800271c1b75,,,
dbfc35c8-7d3a-4961-90d9-596485689f98,1,Symbicort  (Inhaler) Retired,04cda318-f9d2-4c09-bf27-8597b9bbdc68,e5af7ef5-d381-44e4-85cb-6890b4041f21,,,
c41b8009-fd31-40fb-b512-3be0577a8b94,1,Spiriva  (Inhaler) Retired,6ad5a53a-4d46-475e-9de9-d16a4ee9bbfe,e5af7ef5-d381-44e4-85cb-6890b4041f21,,,
2d8b32f5-70d2-4e33-b3c9-8d4bb59e05fb,1,Pulmicort  (Inhaler) Retired,7e31f224-d756-41e6-9fd0-eb5ce3985460,e5af7ef5-d381-44e4-85cb-6890b4041f21,,,
bd83a7c7-2304-4ec3-8437-0d2b785a9c55,1,Proventil  (Nebulizer) Retired,445f380a-f693-4100-9c9a-e43b73635039,92f298b6-83ad-4092-ba9c-66cc3ac7f802,,,
e5c11058-e320-4da8-abea-34e6e088e80a,1,Xopenex  (Nebulizer) Retired,55db5ea6-2a10-4782-acbf-6971017de4b6,92f298b6-83ad-4092-ba9c-66cc3ac7f802,,,
d1bceca4-f694-467d-ba79-0aac5f617447,1,Cortef  (Ointment) Retired,a2956625-0a07-48b7-9344-3cb707dcd542,c11814ab-4e88-46d7-8e9c-e78eb8312750,,,
260bed34-cc68-4e35-83b1-8b98bef0d671,1,Miralax  (Powder) Retired,5a26faba-ca4c-458c-9f41-2a75e242694e,4c070636-db06-4f58-9a96-409310b4c702,,,
a3fb9b2e-0c66-4492-803a-805ac170ae38,1,Colace 100mg (Capsule) Retired,1a88b47f-b42f-414c-a159-c0261634441d,33b11175-8a92-11e4-977f-0800271c1b75,100mg,,
888d0f4b-0eee-490f-b035-f505be1d9aee,1,Senokot  (Tablet) Retired,e0e07cd2-9da6-492f-bbfa-8599e87ad9a4,33b0b316-8a92-11e4-977f-0800271c1b75,,,
d359089f-9d67-4d09-be31-3dfafa7bf95b,1,Claritin  (Tablet) Retired,2950f6c0-e75a-458e-9585-4096b9c759bf,33b0b316-8a92-11e4-977f-0800271c1b75,,,
df5d2195-0940-4f02-8c05-9e33f4898b6b,1,Benadryl  (Tablet) Retired,1d4d3f02-ccf9-4c9e-b321-486b75c50924,33b0b316-8a92-11e4-977f-0800271c1b75,,,
8a11d44e-3651-4010-a8ef-6cec5a1c2566,1,Deltasone  (Tablet) Retired,8d27dba5-b2ee-4f02-acb7-49e63267cdfe,33b0b316-8a92-11e4-977f-0800271c1b75,,,
08ee3288-63b6-48d0-bb5a-6144366abd1b,1,Vitamin B  (Solution) Retired,5973652c-7edc-401f-8070-dea09c6921db,14b67db6-97a9-4754-800a-e8f7dadf1e4a,,,
3ae780b2-aa93-437c-865d-a2a384f6efdc,1,Ultram 50mg (Tablet) Retired,34daf0c8-739f-4649-9d96-b45a32a233d6,33b0b316-8a92-11e4-977f-0800271c1b75,50mg,,
9bdf4c3f-d6b7-495f-b704-9a2100c7a8f0,1,Ultracet  (Tablet) Retired,fefa8262-934f-49c5-827f-be9533a4cd94,33b0b316-8a92-11e4-977f-0800271c1b75,,,
cb5a186c-3e5d-4b83-a5a4-7903fcecee8f,1,Flexeril 5mg (Tablet) Retired,4d159957-5f5c-444c-9637-8ab41e564f1f,33b0b316-8a92-11e4-977f-0800271c1b75,5mg,,
266cf45e-5a7a-493b-85b3-36348fc2f8b9,1,Nexium  (Tablet) Retired,874d6f27-5c77-46fd-9d55-56e8880c9c03,33b0b316-8a92-11e4-977f-0800271c1b75,,,
683ddef9-bd77-4cd7-bfec-8cc3ad9b7159,1,Pepcid  (Tablet) Retired,1952c13e-d829-4450-a605-828a1bd6c11e,33b0b316-8a92-11e4-977f-0800271c1b75,,,
b0d54537-afb4-4f7e-9e48-fabfcdfeacf8,1,Permethrin  (Ointment) Retired,6315c226-01f6-4c59-9332-74f5347c3ef7,c11814ab-4e88-46d7-8e9c-e78eb8312750,,,
72cdb4c4-94e1-4340-9429-f8e5ff1bc7c5,1,Zeasorb  (Ointment) Retired,965b643b-c07e-4959-8476-172e4aa5c4f9,c11814ab-4e88-46d7-8e9c-e78eb8312750,,,
36111a83-16db-4dc0-8ae2-8b44c520a239,1,Tolnoftate  (Ointment) Retired,af2ea7b7-e1f3-4e26-be0d-7d67242b8fd4,c11814ab-4e88-46d7-8e9c-e78eb8312750,,,
1db21d69-16e2-4e55-85dd-5f39047b3c4b,1,Xylocaine  (Solution) Retired,4ceec0ac-5c27-4c46-bb21-73dde18d02bd,14b67db6-97a9-4754-800a-e8f7dadf1e4a,,,
c7a9b755-3e73-40bf-97f2-aba9cc9acc86,1,Normal Saline  (Iv Solution) Retired,cc4a27b0-78cb-4d3d-9c85-51f4a06d1f4a,88c560aa-29c1-430b-bd9d-fd2f4364eb10,,,
749b57c4-b76c-43f1-88d8-8aa549286778,1,Dermadex 10mg (Tablet) Retired,1b296ced-55cc-48b7-96c3-9447267d1302,33b0b316-8a92-11e4-977f-0800271c1b75,10mg,,
b0acf599-91e8-4197-8ff6-3d00baa7f5b9,1,Inderal 80mg (Tablet) Retired,062fc7f6-3d11-409a-96f7-a60cd8a71a36,33b0b316-8a92-11e4-977f-0800271c1b75,80mg,,
1128b433-8d28-4898-851b-2a253475a639,1,Zestril 40mg (Tablet) Retired,fe5a3fbb-4a2d-4ca0-9eda-737e17d96f52,33b0b316-8a92-11e4-977f-0800271c1b75,40mg,,
e6fa12d1-e8be-45c0-a53a-83210d78e927,1,Glucotrol 10mg (Tablet) Retired,e6701098-9f0e-41f9-9c9d-fcdb57715bef,33b0b316-8a92-11e4-977f-0800271c1b75,10mg,,
efc76a66-5600-4134-877d-154529d98a38,1,Glyburide 5mg (Tablet) Retired,37466129-caab-4a63-b050-95f6d7024ef6,33b0b316-8a92-11e4-977f-0800271c1b75,5mg,,
2d664247-da3f-49b3-9820-1ca8a0599f81,1,Glyburide 3mg (Tablet) Retired,37466129-caab-4a63-b050-95f6d7024ef6,33b0b316-8a92-11e4-977f-0800271c1b75,3mg,,
3aebd9a9-f17e-4401-9c96-dae191d8260a,1,Glyburide 6mg (Tablet) Retired,37466129-caab-4a63-b050-95f6d7024ef6,33b0b316-8a92-11e4-977f-0800271c1b75,6mg,,
d5bca00e-7abc-410f-b66c-5b3889b837a6,1,Ceclor 125mg / 5ml (Solution) Retired,73e70d41-9b9c-467d-b7a8-8ca548d34031,14b67db6-97a9-4754-800a-e8f7dadf1e4a,125mg / 5ml,,
66f6ff5d-5ac2-42eb-90d7-f5f899b283ab,1,Rocephin 500mg (Solution) Retired,057a960e-04f9-45a2-a1c7-cabf440cdf15,14b67db6-97a9-4754-800a-e8f7dadf1e4a,500mg,,
5faddc74-b095-4f28-98e3-d12958f8e35e,1,Famvir 250mg (Tablet) Retired,fdb394d2-4ed8-4a8f-be4b-a37e3a783537,33b0b316-8a92-11e4-977f-0800271c1b75,250mg,,
